"period_id";"date";"type"
14755;"23_02_2043";"d"
20007;"24_02_2043";"c"
15623;"25_02_2043";"b"
8482;"26_02_2043";"c"
22517;"27_02_2043";"b"
6982;"28_02_2043";"a"
3661;"01_03_2043";"b"
16779;"02_03_2043";"a"
25409;"03_03_2043";"d"
19674;"04_03_2043";"d"
27727;"05_03_2043";"c"
1606;"06_03_2043";"b"
13267;"07_03_2043";"c"
13776;"08_03_2043";"b"
14521;"09_03_2043";"a"
19176;"10_03_2043";"a"
29635;"11_03_2043";"b"
7890;"12_03_2043";"a"
13735;"13_03_2043";"d"
12962;"14_03_2043";"b"
16829;"15_03_2043";"a"
5058;"16_03_2043";"a"
15393;"17_03_2043";"b"
21498;"18_03_2043";"d"
26121;"19_03_2043";"a"
26498;"20_03_2043";"c"
21556;"21_03_2043";"a"
2171;"22_03_2043";"b"
9502;"23_03_2043";"a"
1791;"24_03_2043";"c"
15903;"25_03_2043";"d"
27761;"26_03_2043";"b"
14414;"27_03_2043";"c"
20871;"28_03_2043";"a"
25281;"29_03_2043";"d"
15492;"30_03_2043";"b"
6975;"31_03_2043";"b"
679;"01_04_2043";"a"
14908;"02_04_2043";"c"
10097;"03_04_2043";"b"
6563;"04_04_2043";"a"
3488;"05_04_2043";"d"
5760;"06_04_2043";"a"
7354;"07_04_2043";"b"
19368;"08_04_2043";"b"
22944;"09_04_2043";"b"
3058;"10_04_2043";"c"
13968;"11_04_2043";"d"
26155;"12_04_2043";"c"
13458;"13_04_2043";"d"
3901;"14_04_2043";"a"
24756;"15_04_2043";"a"
3748;"16_04_2043";"a"
13145;"17_04_2043";"b"
22919;"18_04_2043";"d"
22242;"19_04_2043";"a"
2183;"20_04_2043";"a"
21315;"21_04_2043";"c"
29484;"22_04_2043";"c"
12295;"23_04_2043";"c"
2322;"24_04_2043";"b"
7778;"25_04_2043";"d"
18760;"26_04_2043";"c"
29150;"27_04_2043";"b"
8874;"28_04_2043";"c"
12268;"29_04_2043";"c"
2148;"30_04_2043";"b"
17125;"01_05_2043";"d"
16155;"02_05_2043";"c"
9593;"03_05_2043";"d"
29129;"04_05_2043";"a"
20151;"05_05_2043";"d"
2247;"06_05_2043";"a"
25120;"07_05_2043";"b"
2777;"08_05_2043";"b"
20778;"09_05_2043";"a"
10042;"10_05_2043";"a"
18176;"11_05_2043";"b"
19532;"12_05_2043";"d"
27624;"13_05_2043";"a"
6178;"14_05_2043";"c"
5863;"15_05_2043";"d"
699;"16_05_2043";"d"
20052;"17_05_2043";"c"
811;"18_05_2043";"d"
27928;"19_05_2043";"c"
19135;"20_05_2043";"b"
17727;"21_05_2043";"d"
28566;"22_05_2043";"c"
29582;"23_05_2043";"b"
4539;"24_05_2043";"c"
8984;"25_05_2043";"c"
14671;"26_05_2043";"a"
5750;"27_05_2043";"d"
12135;"28_05_2043";"c"
22133;"29_05_2043";"a"
14909;"30_05_2043";"b"
29688;"31_05_2043";"a"
1286;"01_06_2043";"c"
6907;"02_06_2043";"d"
28105;"03_06_2043";"c"
27161;"04_06_2043";"b"
11325;"05_06_2043";"c"
8331;"06_06_2043";"c"
6946;"07_06_2043";"a"
5923;"08_06_2043";"d"
184;"09_06_2043";"a"
12511;"10_06_2043";"c"
7554;"11_06_2043";"c"
7442;"12_06_2043";"c"
29529;"13_06_2043";"b"
582;"14_06_2043";"c"
20960;"15_06_2043";"c"
25303;"16_06_2043";"c"
29794;"17_06_2043";"c"
19538;"18_06_2043";"b"
22273;"19_06_2043";"a"
4493;"20_06_2043";"c"
9087;"21_06_2043";"d"
27906;"22_06_2043";"b"
21640;"23_06_2043";"c"
24741;"24_06_2043";"d"
9519;"25_06_2043";"c"
2791;"26_06_2043";"b"
3384;"27_06_2043";"c"
27010;"28_06_2043";"a"
6902;"29_06_2043";"c"
26306;"30_06_2043";"a"
24085;"01_07_2043";"b"
16605;"02_07_2043";"b"
18488;"03_07_2043";"d"
1531;"04_07_2043";"b"
10667;"05_07_2043";"a"
4115;"06_07_2043";"d"
3032;"07_07_2043";"a"
11231;"08_07_2043";"c"
48;"09_07_2043";"d"
23366;"10_07_2043";"a"
11698;"11_07_2043";"d"
11590;"12_07_2043";"c"
26847;"13_07_2043";"d"
3249;"14_07_2043";"d"
6606;"15_07_2043";"d"
10436;"16_07_2043";"c"
7339;"17_07_2043";"b"
6583;"18_07_2043";"c"
22959;"19_07_2043";"a"
11982;"20_07_2043";"c"
1070;"21_07_2043";"a"
23712;"22_07_2043";"a"
6546;"23_07_2043";"a"
22949;"24_07_2043";"d"
2133;"25_07_2043";"d"
25740;"26_07_2043";"d"
16534;"27_07_2043";"d"
16616;"28_07_2043";"b"
19491;"29_07_2043";"a"
1929;"30_07_2043";"c"
2350;"31_07_2043";"d"
8942;"01_08_2043";"a"
27834;"02_08_2043";"b"
1112;"03_08_2043";"a"
22807;"04_08_2043";"c"
6961;"05_08_2043";"c"
7719;"06_08_2043";"a"
531;"07_08_2043";"d"
20993;"08_08_2043";"d"
12109;"09_08_2043";"b"
10331;"10_08_2043";"b"
367;"11_08_2043";"d"
17351;"12_08_2043";"c"
6472;"13_08_2043";"a"
12214;"14_08_2043";"d"
22895;"15_08_2043";"d"
9015;"16_08_2043";"a"
3737;"17_08_2043";"d"
20861;"18_08_2043";"d"
9384;"19_08_2043";"d"
27126;"20_08_2043";"a"
27818;"21_08_2043";"c"
13420;"22_08_2043";"a"
2621;"23_08_2043";"b"
9751;"24_08_2043";"d"
1129;"25_08_2043";"c"
13971;"26_08_2043";"d"
5227;"27_08_2043";"c"
1219;"28_08_2043";"d"
22828;"29_08_2043";"d"
27224;"30_08_2043";"d"
19845;"31_08_2043";"a"
28616;"01_09_2043";"d"
25500;"02_09_2043";"b"
7914;"03_09_2043";"b"
6028;"04_09_2043";"c"
4327;"05_09_2043";"b"
27616;"06_09_2043";"a"
25694;"07_09_2043";"c"
1818;"08_09_2043";"c"
7098;"09_09_2043";"a"
2442;"10_09_2043";"a"
25159;"11_09_2043";"a"
19123;"12_09_2043";"d"
3853;"13_09_2043";"d"
11364;"14_09_2043";"c"
10451;"15_09_2043";"d"
21859;"16_09_2043";"c"
23309;"17_09_2043";"a"
12522;"18_09_2043";"d"
20656;"19_09_2043";"a"
14113;"20_09_2043";"b"
15271;"21_09_2043";"b"
4448;"22_09_2043";"b"
10776;"23_09_2043";"d"
18282;"24_09_2043";"a"
6235;"25_09_2043";"b"
898;"26_09_2043";"c"
8628;"27_09_2043";"a"
12844;"28_09_2043";"a"
19096;"29_09_2043";"d"
23837;"30_09_2043";"b"
23902;"01_10_2043";"a"
24166;"02_10_2043";"b"
25294;"03_10_2043";"b"
28254;"04_10_2043";"b"
4437;"05_10_2043";"d"
17404;"06_10_2043";"a"
12615;"07_10_2043";"c"
10275;"08_10_2043";"a"
10928;"09_10_2043";"b"
9394;"10_10_2043";"d"
22085;"11_10_2043";"a"
10843;"12_10_2043";"c"
2458;"13_10_2043";"a"
17826;"14_10_2043";"d"
17154;"15_10_2043";"d"
16541;"16_10_2043";"c"
1385;"17_10_2043";"b"
6023;"18_10_2043";"c"
10001;"19_10_2043";"d"
24632;"20_10_2043";"b"
19065;"21_10_2043";"a"
14183;"22_10_2043";"a"
23368;"23_10_2043";"c"
7585;"24_10_2043";"a"
4104;"25_10_2043";"c"
21050;"26_10_2043";"c"
21663;"27_10_2043";"b"
26951;"28_10_2043";"b"
21032;"29_10_2043";"d"
22510;"30_10_2043";"d"
913;"31_10_2043";"a"
1923;"01_11_2043";"b"
10242;"02_11_2043";"c"
17944;"03_11_2043";"d"
23989;"04_11_2043";"a"
22387;"05_11_2043";"b"
5389;"06_11_2043";"a"
20816;"07_11_2043";"d"
9997;"08_11_2043";"b"
28611;"09_11_2043";"d"
22417;"10_11_2043";"c"
19328;"11_11_2043";"c"
23403;"12_11_2043";"a"
27238;"13_11_2043";"b"
9687;"14_11_2043";"a"
18118;"15_11_2043";"b"
1696;"16_11_2043";"c"
28283;"17_11_2043";"a"
25675;"18_11_2043";"d"
23501;"19_11_2043";"d"
13939;"20_11_2043";"a"
6185;"21_11_2043";"d"
16830;"22_11_2043";"a"
16447;"23_11_2043";"a"
17196;"24_11_2043";"a"
15074;"25_11_2043";"c"
1153;"26_11_2043";"c"
19455;"27_11_2043";"c"
6246;"28_11_2043";"b"
6768;"29_11_2043";"a"
24823;"30_11_2043";"a"
16755;"01_12_2043";"a"
20085;"02_12_2043";"c"
12941;"03_12_2043";"c"
9334;"04_12_2043";"b"
16134;"05_12_2043";"d"
6412;"06_12_2043";"a"
21832;"07_12_2043";"c"
24040;"08_12_2043";"d"
11270;"09_12_2043";"b"
28567;"10_12_2043";"d"
705;"11_12_2043";"a"
9911;"12_12_2043";"d"
28776;"13_12_2043";"c"
29513;"14_12_2043";"b"
29493;"15_12_2043";"b"
11304;"16_12_2043";"c"
258;"17_12_2043";"b"
4806;"18_12_2043";"a"
13062;"19_12_2043";"a"
13964;"20_12_2043";"a"
20003;"21_12_2043";"d"
11206;"22_12_2043";"d"
14327;"23_12_2043";"c"
16680;"24_12_2043";"c"
1605;"25_12_2043";"d"
1545;"26_12_2043";"d"
25617;"27_12_2043";"b"
15841;"28_12_2043";"c"
10594;"29_12_2043";"d"
21687;"30_12_2043";"b"
5288;"31_12_2043";"d"
15518;"01_01_2044";"b"
25559;"02_01_2044";"b"
2298;"03_01_2044";"a"
7009;"04_01_2044";"d"
27763;"05_01_2044";"c"
13103;"06_01_2044";"d"
6300;"07_01_2044";"b"
22814;"08_01_2044";"a"
27500;"09_01_2044";"d"
7697;"10_01_2044";"c"
15521;"11_01_2044";"a"
3927;"12_01_2044";"c"
24537;"13_01_2044";"a"
2372;"14_01_2044";"d"
6733;"15_01_2044";"c"
29203;"16_01_2044";"b"
24241;"17_01_2044";"b"
12198;"18_01_2044";"b"
1857;"19_01_2044";"b"
11138;"20_01_2044";"d"
29940;"21_01_2044";"b"
25252;"22_01_2044";"b"
10965;"23_01_2044";"c"
23929;"24_01_2044";"b"
6649;"25_01_2044";"c"
18079;"26_01_2044";"d"
12640;"27_01_2044";"a"
19193;"28_01_2044";"d"
15541;"29_01_2044";"b"
4771;"30_01_2044";"a"
27065;"31_01_2044";"d"
15601;"01_02_2044";"a"
17070;"02_02_2044";"d"
11361;"03_02_2044";"c"
20973;"04_02_2044";"c"
28906;"05_02_2044";"a"
22597;"06_02_2044";"c"
12592;"07_02_2044";"d"
4756;"08_02_2044";"a"
18554;"09_02_2044";"a"
2656;"10_02_2044";"b"
21805;"11_02_2044";"d"
7705;"12_02_2044";"a"
29992;"13_02_2044";"b"
6094;"14_02_2044";"d"
10470;"15_02_2044";"a"
539;"16_02_2044";"b"
28532;"17_02_2044";"b"
12149;"18_02_2044";"b"
5084;"19_02_2044";"b"
11682;"20_02_2044";"b"
7769;"21_02_2044";"a"
27390;"22_02_2044";"c"
11382;"23_02_2044";"c"
14674;"24_02_2044";"c"
11598;"25_02_2044";"c"
15102;"26_02_2044";"d"
7913;"27_02_2044";"c"
29828;"28_02_2044";"a"
5478;"29_02_2044";"a"
22857;"01_03_2044";"a"
8780;"02_03_2044";"d"
20609;"03_03_2044";"b"
13967;"04_03_2044";"b"
10626;"05_03_2044";"a"
2160;"06_03_2044";"d"
4865;"07_03_2044";"d"
590;"08_03_2044";"a"
6485;"09_03_2044";"c"
4816;"10_03_2044";"a"
1960;"11_03_2044";"b"
18062;"12_03_2044";"a"
1069;"13_03_2044";"a"
13459;"14_03_2044";"a"
15883;"15_03_2044";"d"
26180;"16_03_2044";"d"
326;"17_03_2044";"b"
8415;"18_03_2044";"d"
1571;"19_03_2044";"b"
29597;"20_03_2044";"d"
11333;"21_03_2044";"c"
11818;"22_03_2044";"b"
9339;"23_03_2044";"d"
3195;"24_03_2044";"a"
19111;"25_03_2044";"d"
19077;"26_03_2044";"d"
29778;"27_03_2044";"d"
789;"28_03_2044";"a"
17954;"29_03_2044";"a"
4394;"30_03_2044";"d"
19888;"31_03_2044";"b"
23223;"01_04_2044";"b"
9982;"02_04_2044";"d"
3458;"03_04_2044";"d"
1155;"04_04_2044";"b"
18107;"05_04_2044";"d"
25840;"06_04_2044";"d"
19733;"07_04_2044";"d"
12618;"08_04_2044";"c"
3454;"09_04_2044";"a"
23039;"10_04_2044";"a"
8879;"11_04_2044";"d"
28405;"12_04_2044";"d"
25449;"13_04_2044";"a"
17761;"14_04_2044";"d"
24836;"15_04_2044";"c"
19358;"16_04_2044";"c"
2018;"17_04_2044";"c"
20998;"18_04_2044";"c"
24891;"19_04_2044";"a"
5187;"20_04_2044";"a"
25959;"21_04_2044";"b"
13022;"22_04_2044";"b"
11404;"23_04_2044";"c"
28002;"24_04_2044";"d"
706;"25_04_2044";"a"
18018;"26_04_2044";"c"
20815;"27_04_2044";"b"
5252;"28_04_2044";"d"
1033;"29_04_2044";"b"
27841;"30_04_2044";"a"
12259;"01_05_2044";"d"
24200;"02_05_2044";"b"
8448;"03_05_2044";"a"
20001;"04_05_2044";"c"
2828;"05_05_2044";"b"
5319;"06_05_2044";"c"
28550;"07_05_2044";"d"
723;"08_05_2044";"b"
11241;"09_05_2044";"b"
14698;"10_05_2044";"b"
16043;"11_05_2044";"b"
7830;"12_05_2044";"c"
23742;"13_05_2044";"b"
18781;"14_05_2044";"c"
12627;"15_05_2044";"d"
3721;"16_05_2044";"d"
25668;"17_05_2044";"c"
20057;"18_05_2044";"a"
19348;"19_05_2044";"b"
8112;"20_05_2044";"b"
13896;"21_05_2044";"d"
22935;"22_05_2044";"a"
27561;"23_05_2044";"d"
22491;"24_05_2044";"d"
25603;"25_05_2044";"a"
4110;"26_05_2044";"d"
18123;"27_05_2044";"d"
3638;"28_05_2044";"b"
6862;"29_05_2044";"d"
3443;"30_05_2044";"c"
19587;"31_05_2044";"d"
22394;"01_06_2044";"c"
8721;"02_06_2044";"c"
29353;"03_06_2044";"a"
12645;"04_06_2044";"a"
13673;"05_06_2044";"d"
27607;"06_06_2044";"a"
2614;"07_06_2044";"a"
6537;"08_06_2044";"c"
875;"09_06_2044";"b"
24424;"10_06_2044";"b"
15532;"11_06_2044";"a"
22420;"12_06_2044";"a"
2354;"13_06_2044";"a"
5788;"14_06_2044";"c"
21777;"15_06_2044";"b"
1733;"16_06_2044";"b"
10897;"17_06_2044";"d"
17758;"18_06_2044";"d"
7355;"19_06_2044";"c"
28009;"20_06_2044";"d"
23156;"21_06_2044";"c"
23433;"22_06_2044";"c"
15499;"23_06_2044";"d"
14088;"24_06_2044";"b"
11497;"25_06_2044";"b"
394;"26_06_2044";"d"
29632;"27_06_2044";"a"
12067;"28_06_2044";"d"
6450;"29_06_2044";"c"
9055;"30_06_2044";"b"
7543;"01_07_2044";"b"
21549;"02_07_2044";"c"
25113;"03_07_2044";"a"
19143;"04_07_2044";"d"
3132;"05_07_2044";"d"
23261;"06_07_2044";"d"
28280;"07_07_2044";"d"
22110;"08_07_2044";"a"
20413;"09_07_2044";"a"
2125;"10_07_2044";"d"
23272;"11_07_2044";"b"
10769;"12_07_2044";"b"
7863;"13_07_2044";"c"
14574;"14_07_2044";"b"
9347;"15_07_2044";"b"
21627;"16_07_2044";"b"
17742;"17_07_2044";"a"
2822;"18_07_2044";"a"
12038;"19_07_2044";"c"
23066;"20_07_2044";"a"
26892;"21_07_2044";"a"
17044;"22_07_2044";"a"
6614;"23_07_2044";"c"
17097;"24_07_2044";"c"
10531;"25_07_2044";"a"
19683;"26_07_2044";"c"
7234;"27_07_2044";"d"
24458;"28_07_2044";"c"
22038;"29_07_2044";"c"
581;"30_07_2044";"c"
14355;"31_07_2044";"d"
17767;"01_08_2044";"c"
29137;"02_08_2044";"c"
24064;"03_08_2044";"c"
14388;"04_08_2044";"d"
5149;"05_08_2044";"c"
15620;"06_08_2044";"d"
2545;"07_08_2044";"c"
400;"08_08_2044";"b"
28274;"09_08_2044";"c"
10222;"10_08_2044";"b"
29181;"11_08_2044";"d"
29437;"12_08_2044";"c"
13446;"13_08_2044";"c"
8324;"14_08_2044";"c"
8870;"15_08_2044";"c"
65;"16_08_2044";"b"
8748;"17_08_2044";"b"
20306;"18_08_2044";"a"
7358;"19_08_2044";"a"
8625;"20_08_2044";"a"
13507;"21_08_2044";"b"
21919;"22_08_2044";"d"
96;"23_08_2044";"b"
4498;"24_08_2044";"c"
21196;"25_08_2044";"d"
22531;"26_08_2044";"c"
27373;"27_08_2044";"b"
3339;"28_08_2044";"a"
19796;"29_08_2044";"c"
9014;"30_08_2044";"c"
23301;"31_08_2044";"d"
22296;"01_09_2044";"a"
23148;"02_09_2044";"c"
26300;"03_09_2044";"c"
25388;"04_09_2044";"c"
9596;"05_09_2044";"c"
20297;"06_09_2044";"d"
24634;"07_09_2044";"a"
20344;"08_09_2044";"b"
17432;"09_09_2044";"a"
1072;"10_09_2044";"a"
23040;"11_09_2044";"a"
19780;"12_09_2044";"b"
19041;"13_09_2044";"d"
16857;"14_09_2044";"d"
26200;"15_09_2044";"c"
27290;"16_09_2044";"a"
3577;"17_09_2044";"c"
27915;"18_09_2044";"b"
24403;"19_09_2044";"d"
9083;"20_09_2044";"a"
4253;"21_09_2044";"b"
18444;"22_09_2044";"a"
3191;"23_09_2044";"c"
8563;"24_09_2044";"a"
16077;"25_09_2044";"d"
25967;"26_09_2044";"d"
10255;"27_09_2044";"c"
19961;"28_09_2044";"c"
8388;"29_09_2044";"a"
4826;"30_09_2044";"b"
6206;"01_10_2044";"a"
8446;"02_10_2044";"a"
894;"03_10_2044";"c"
348;"04_10_2044";"b"
29327;"05_10_2044";"b"
4363;"06_10_2044";"a"
25136;"07_10_2044";"d"
6278;"08_10_2044";"a"
19726;"09_10_2044";"c"
22232;"10_10_2044";"d"
6085;"11_10_2044";"a"
27680;"12_10_2044";"a"
12790;"13_10_2044";"b"
8732;"14_10_2044";"d"
19964;"15_10_2044";"b"
9517;"16_10_2044";"c"
17159;"17_10_2044";"d"
26466;"18_10_2044";"a"
12934;"19_10_2044";"a"
13570;"20_10_2044";"c"
5847;"21_10_2044";"c"
1959;"22_10_2044";"d"
18548;"23_10_2044";"b"
20793;"24_10_2044";"c"
18802;"25_10_2044";"b"
15782;"26_10_2044";"c"
24968;"27_10_2044";"a"
3414;"28_10_2044";"b"
9623;"29_10_2044";"d"
12611;"30_10_2044";"d"
12390;"31_10_2044";"b"
6722;"01_11_2044";"c"
28628;"02_11_2044";"a"
24957;"03_11_2044";"d"
14125;"04_11_2044";"d"
26748;"05_11_2044";"b"
5413;"06_11_2044";"d"
18356;"07_11_2044";"d"
17940;"08_11_2044";"b"
18184;"09_11_2044";"d"
21854;"10_11_2044";"b"
29652;"11_11_2044";"d"
17373;"12_11_2044";"b"
10554;"13_11_2044";"d"
24880;"14_11_2044";"a"
27724;"15_11_2044";"d"
11169;"16_11_2044";"a"
25419;"17_11_2044";"c"
11783;"18_11_2044";"c"
4060;"19_11_2044";"b"
19124;"20_11_2044";"a"
1601;"21_11_2044";"a"
16894;"22_11_2044";"b"
20425;"23_11_2044";"c"
4536;"24_11_2044";"a"
15616;"25_11_2044";"c"
7418;"26_11_2044";"b"
17572;"27_11_2044";"a"
3464;"28_11_2044";"b"
22781;"29_11_2044";"a"
3795;"30_11_2044";"c"
15321;"01_12_2044";"b"
13906;"02_12_2044";"b"
25654;"03_12_2044";"c"
27024;"04_12_2044";"c"
23595;"05_12_2044";"b"
21433;"06_12_2044";"b"
16832;"07_12_2044";"c"
24117;"08_12_2044";"b"
2349;"09_12_2044";"c"
13270;"10_12_2044";"c"
14868;"11_12_2044";"d"
5394;"12_12_2044";"d"
1093;"13_12_2044";"a"
22870;"14_12_2044";"c"
10101;"15_12_2044";"c"
21105;"16_12_2044";"b"
28700;"17_12_2044";"c"
22390;"18_12_2044";"d"
6228;"19_12_2044";"a"
17903;"20_12_2044";"a"
5562;"21_12_2044";"b"
21380;"22_12_2044";"a"
18622;"23_12_2044";"c"
24575;"24_12_2044";"d"
20434;"25_12_2044";"c"
19314;"26_12_2044";"b"
24781;"27_12_2044";"c"
23805;"28_12_2044";"c"
12436;"29_12_2044";"a"
7516;"30_12_2044";"c"
1309;"31_12_2044";"d"
25273;"01_01_2045";"c"
22058;"02_01_2045";"c"
4051;"03_01_2045";"b"
21309;"04_01_2045";"b"
16903;"05_01_2045";"b"
1659;"06_01_2045";"b"
21573;"07_01_2045";"c"
22092;"08_01_2045";"c"
11472;"09_01_2045";"c"
28376;"10_01_2045";"c"
18985;"11_01_2045";"c"
12258;"12_01_2045";"b"
512;"13_01_2045";"d"
24554;"14_01_2045";"a"
25486;"15_01_2045";"c"
23839;"16_01_2045";"b"
1109;"17_01_2045";"a"
14249;"18_01_2045";"a"
2949;"19_01_2045";"b"
6660;"20_01_2045";"c"
1065;"21_01_2045";"d"
7583;"22_01_2045";"d"
16085;"23_01_2045";"b"
23927;"24_01_2045";"b"
8897;"25_01_2045";"b"
18035;"26_01_2045";"c"
23121;"27_01_2045";"d"
18534;"28_01_2045";"c"
10839;"29_01_2045";"c"
25469;"30_01_2045";"d"
26148;"31_01_2045";"b"
16239;"01_02_2045";"b"
20649;"02_02_2045";"c"
1322;"03_02_2045";"d"
25783;"04_02_2045";"c"
14622;"05_02_2045";"b"
8343;"06_02_2045";"d"
18934;"07_02_2045";"b"
9562;"08_02_2045";"a"
13194;"09_02_2045";"c"
518;"10_02_2045";"b"
24426;"11_02_2045";"d"
21285;"12_02_2045";"a"
9189;"13_02_2045";"d"
10449;"14_02_2045";"b"
26452;"15_02_2045";"a"
11141;"16_02_2045";"b"
19918;"17_02_2045";"a"
28439;"18_02_2045";"b"
993;"19_02_2045";"d"
21232;"20_02_2045";"b"
13959;"21_02_2045";"d"
14629;"22_02_2045";"b"
26976;"23_02_2045";"b"
20957;"24_02_2045";"a"
20476;"25_02_2045";"b"
25713;"26_02_2045";"b"
29390;"27_02_2045";"d"
18593;"28_02_2045";"c"
2140;"01_03_2045";"c"
5234;"02_03_2045";"a"
6486;"03_03_2045";"b"
1438;"04_03_2045";"d"
26518;"05_03_2045";"a"
29779;"06_03_2045";"a"
24742;"07_03_2045";"c"
17003;"08_03_2045";"b"
6242;"09_03_2045";"c"
7802;"10_03_2045";"c"
16360;"11_03_2045";"a"
21231;"12_03_2045";"a"
26381;"13_03_2045";"d"
27557;"14_03_2045";"b"
25173;"15_03_2045";"a"
16131;"16_03_2045";"c"
25538;"17_03_2045";"b"
19133;"18_03_2045";"b"
29979;"19_03_2045";"b"
18794;"20_03_2045";"c"
8608;"21_03_2045";"c"
12563;"22_03_2045";"c"
22018;"23_03_2045";"a"
11910;"24_03_2045";"c"
28771;"25_03_2045";"d"
26714;"26_03_2045";"d"
16404;"27_03_2045";"b"
9553;"28_03_2045";"a"
14670;"29_03_2045";"a"
3086;"30_03_2045";"b"
9787;"31_03_2045";"d"
1240;"01_04_2045";"a"
10273;"02_04_2045";"a"
16305;"03_04_2045";"a"
4815;"04_04_2045";"d"
11288;"05_04_2045";"a"
16791;"06_04_2045";"d"
17540;"07_04_2045";"c"
6164;"08_04_2045";"c"
3089;"09_04_2045";"c"
22626;"10_04_2045";"d"
28282;"11_04_2045";"d"
1123;"12_04_2045";"a"
15544;"13_04_2045";"c"
3647;"14_04_2045";"c"
21030;"15_04_2045";"a"
20847;"16_04_2045";"b"
17827;"17_04_2045";"c"
28979;"18_04_2045";"a"
7208;"19_04_2045";"a"
3196;"20_04_2045";"a"
27423;"21_04_2045";"a"
8500;"22_04_2045";"a"
23693;"23_04_2045";"b"
28478;"24_04_2045";"b"
7565;"25_04_2045";"b"
24108;"26_04_2045";"d"
1993;"27_04_2045";"d"
27600;"28_04_2045";"b"
17825;"29_04_2045";"d"
6827;"30_04_2045";"d"
18043;"01_05_2045";"a"
18465;"02_05_2045";"a"
19025;"03_05_2045";"c"
25809;"04_05_2045";"a"
13389;"05_05_2045";"a"
6211;"06_05_2045";"b"
16261;"07_05_2045";"d"
7008;"08_05_2045";"a"
18093;"09_05_2045";"b"
11252;"10_05_2045";"b"
13208;"11_05_2045";"a"
27946;"12_05_2045";"b"
22258;"13_05_2045";"c"
3930;"14_05_2045";"d"
4212;"15_05_2045";"c"
26047;"16_05_2045";"b"
20436;"17_05_2045";"c"
1780;"18_05_2045";"c"
25600;"19_05_2045";"b"
6829;"20_05_2045";"d"
17480;"21_05_2045";"b"
10506;"22_05_2045";"a"
29728;"23_05_2045";"b"
4410;"24_05_2045";"d"
14406;"25_05_2045";"b"
21692;"26_05_2045";"c"
4142;"27_05_2045";"c"
667;"28_05_2045";"a"
18689;"29_05_2045";"c"
2105;"30_05_2045";"a"
16734;"31_05_2045";"b"
23572;"01_06_2045";"c"
18648;"02_06_2045";"d"
14572;"03_06_2045";"d"
10165;"04_06_2045";"b"
10334;"05_06_2045";"d"
10344;"06_06_2045";"c"
14426;"07_06_2045";"a"
23552;"08_06_2045";"d"
23714;"09_06_2045";"a"
24087;"10_06_2045";"d"
11644;"11_06_2045";"c"
6488;"12_06_2045";"a"
22507;"13_06_2045";"a"
8789;"14_06_2045";"a"
16365;"15_06_2045";"a"
12743;"16_06_2045";"c"
21835;"17_06_2045";"d"
22248;"18_06_2045";"c"
12797;"19_06_2045";"d"
8792;"20_06_2045";"c"
12199;"21_06_2045";"b"
6585;"22_06_2045";"c"
16178;"23_06_2045";"c"
28043;"24_06_2045";"c"
212;"25_06_2045";"c"
29117;"26_06_2045";"a"
22191;"27_06_2045";"d"
26440;"28_06_2045";"b"
7876;"29_06_2045";"a"
13243;"30_06_2045";"d"
8925;"01_07_2045";"d"
23697;"02_07_2045";"a"
12843;"03_07_2045";"b"
11886;"04_07_2045";"b"
7625;"05_07_2045";"b"
29741;"06_07_2045";"c"
7756;"07_07_2045";"c"
35;"08_07_2045";"b"
23434;"09_07_2045";"b"
17948;"10_07_2045";"c"
21471;"11_07_2045";"d"
11475;"12_07_2045";"a"
23110;"13_07_2045";"d"
27274;"14_07_2045";"b"
25789;"15_07_2045";"c"
24931;"16_07_2045";"d"
14546;"17_07_2045";"a"
13334;"18_07_2045";"d"
15149;"19_07_2045";"d"
15645;"20_07_2045";"d"
25565;"21_07_2045";"a"
5852;"22_07_2045";"b"
2850;"23_07_2045";"d"
17672;"24_07_2045";"c"
29066;"25_07_2045";"b"
8165;"26_07_2045";"b"
22822;"27_07_2045";"c"
710;"28_07_2045";"d"
15573;"29_07_2045";"b"
15752;"30_07_2045";"d"
22901;"31_07_2045";"c"
27926;"01_08_2045";"b"
20244;"02_08_2045";"a"
14066;"03_08_2045";"a"
23415;"04_08_2045";"a"
27627;"05_08_2045";"d"
2303;"06_08_2045";"b"
9419;"07_08_2045";"b"
9270;"08_08_2045";"c"
7295;"09_08_2045";"b"
7301;"10_08_2045";"a"
370;"11_08_2045";"b"
23743;"12_08_2045";"d"
2703;"13_08_2045";"a"
12639;"14_08_2045";"d"
8605;"15_08_2045";"d"
17503;"16_08_2045";"c"
3495;"17_08_2045";"a"
5039;"18_08_2045";"b"
25049;"19_08_2045";"a"
815;"20_08_2045";"b"
19118;"21_08_2045";"d"
21313;"22_08_2045";"b"
10504;"23_08_2045";"a"
11843;"24_08_2045";"d"
12548;"25_08_2045";"a"
1624;"26_08_2045";"b"
25830;"27_08_2045";"d"
10261;"28_08_2045";"d"
14787;"29_08_2045";"b"
10816;"30_08_2045";"c"
20636;"31_08_2045";"c"
6898;"01_09_2045";"d"
5392;"02_09_2045";"c"
29944;"03_09_2045";"c"
23424;"04_09_2045";"c"
1095;"05_09_2045";"c"
12803;"06_09_2045";"d"
4923;"07_09_2045";"d"
22759;"08_09_2045";"b"
22425;"09_09_2045";"b"
11392;"10_09_2045";"a"
3599;"11_09_2045";"b"
15309;"12_09_2045";"b"
26130;"13_09_2045";"c"
