"period_id","product_id","X1.sales","X1.items","X2.sales","X2.items","X3.sales","X3.items","X4.sales","X4.items","X5.sales","X5.items","cat"
17286,779399,270328.59,3087,144905.4,2230,482376.96,4992,34272.99,621,229936.28,2426,2
10739,589589,266510.64,3858,68460.3,870,115818.78,2279,127992.08,1283,169768.62,4221,1
7682,702413,236246.67,4191,153131.68,1774,382602.24,3933,70499.1,826,274763.55,3117,3
12724,299201,43661.4,1373,22125.5,1615,72979.38,1026,143601,3170,7520.04,1266,3
7404,211519,102161.6,3812,30535.26,1334,25487.82,3293,21544.32,1603,83754,1980,2
15916,413827,76220.01,1581,237565.92,3216,113827.89,1969,24351.5,565,153718.36,1814,1
13263,571133,247508.55,4685,174220.52,2036,176635.56,1866,5590.2,420,16317.51,591,3
1779,590665,32392.45,347,58156.95,1635,73137.87,2613,255936.65,4021,42671.61,1251,2
28505,695484,110726.44,3842,183867.15,2767,112217.67,1739,243606.09,2639,91264,2300,2
3147,401314,6797.7,195,269063.53,2777,103737.15,3135,54869.69,673,264173.67,3753,3
24282,604600,28396.97,343,83939.28,1272,68887.03,2297,188708.76,2679,53311.28,2089,3
24619,831449,36881.75,977,422472.96,4464,34710.48,388,79754.36,1372,23568.66,762,3
1727,837096,83211.15,1595,282270,3000,331617,4290,150818,1825,77785.2,3720,1
357,283597,75606.83,3341,134926.65,2195,236591.91,3189,78749.6,2768,354346.74,4278,3
9217,598297,28510.58,287,164820,3000,233125.2,3654,178125.29,3217,55627.32,3948,1
14846,460626,54473.4,4770,31332.64,1733,213023.14,2222,31907.74,3491,95584.98,4271,2
23481,617528,33382.2,410,12932,200,64996.7,670,157725.36,1644,208106.92,2492,1
13198,978581,341007.15,3495,12428.06,2293,361417.76,4748,109043.7,1185,109773.37,4273,3
1996,135833,127919.7,4791,159952.7,3158,64642.04,764,273482.51,3199,24437.38,1966,2
2399,690257,326865.36,4902,327851.04,4006,17374.2,2518,293583.08,4306,50611.22,1271,3
19051,903615,88862.4,2720,5231.25,675,147103.22,2746,6616.05,105,109563.3,3465,2
5464,316907,214802.28,2646,188174.3,3845,33757.92,476,403775.72,4441,273489.78,3359,2
18450,261691,50303.25,1415,223383,2850,85240.87,1573,155702.18,2714,61645.5,1575,1
11764,142562,144464.04,2716,146854.68,4426,68865.72,771,286576.86,4038,277371.57,2877,2
18751,657935,228105.05,4349,270454,4663,166871.04,3072,105855.26,1126,62357.4,686,1
16897,591511,279983.22,4497,407658.9,4715,257383.56,2751,283170.34,4546,129566.9,1970,2
5905,231500,122619.5,2845,29204.22,4178,146157.21,4401,297810.38,3178,101307.45,3635,2
9690,936002,192207.12,4011,16768.56,327,311582.28,4971,118565.76,3338,262247.12,2812,1
8671,359186,115791.25,2125,175897.26,2331,146835.81,2343,341038.8,4659,192983.36,2131,1
11619,865919,413575.28,4579,59120.72,961,52057.62,894,6042,600,27545.5,619,1
7223,421752,12433.36,146,47354.7,690,289889.08,4636,162459.59,2881,145452,3910,1
2524,227009,193937.4,3260,24835.6,580,269707.02,2706,87210,1350,40359,4892,2
28531,708968,158799.87,1663,74881.92,1814,124752.5,3475,17474.1,265,48567.75,841,3
20184,816347,8462.79,707,454818,4641,241757.05,3973,252575.4,3124,55559.32,4943,2
27138,484592,3107.52,332,313506.36,3177,211900.32,2172,310167.16,4079,141109.28,3032,1
9102,989401,433490.89,4921,4508.22,331,247354.95,4421,12427,2150,87254.4,4768,2
6143,932425,20588.4,570,27427.54,409,10392.24,516,10760.78,157,447757.18,4526,2
1870,591091,301691.12,3116,45171.54,3637,91260,1404,59121.84,4344,253974.28,2599,2
21952,248010,292871.88,3423,166539.24,2098,53945.76,1122,44032.23,1689,145783.12,3073,1
23919,992511,106758.27,2097,319920,4000,48531.45,2195,460840.86,4671,64790.25,1435,2
19215,168347,54371.52,1218,15465.81,2451,147334.34,2881,105876,1384,1410,150,1
471,850535,496755.25,4985,52009.94,4619,29270.7,1110,92534.4,945,129847.53,3999,2
19435,410965,105741.72,2364,392534.1,3969,230001.57,3609,193384.87,4907,258876.04,3596,2
15632,291127,71541.27,3933,112423.5,3010,113048.66,4093,382574.36,4606,82700.6,3940,3
19365,848348,154814.88,4304,241974,2700,118376.17,1633,102300.56,4066,17991.48,607,2
4300,525941,2960.92,158,176894.76,3356,297833.3,4561,148186.87,1963,28194.6,420,1
15086,818540,116126.08,2744,369110.76,4911,309775.44,3354,143143.33,2287,81589.42,3278,2
15002,218922,60812.5,695,86684.88,3032,14692.86,378,268134.24,4724,396448.15,4193,2
10921,388457,130541.18,2923,3088.8,312,33647.9,715,42165.95,2195,86978,3140,3
26228,780545,311479.94,3286,196604.46,3887,230823.78,4427,232632,4320,20311.66,922,3
29123,682197,34777.41,1843,247025,4820,20627.5,250,322706.26,4997,404083.9,4730,1
19682,432131,70486.02,1746,154309.98,1958,137840.68,4987,69380.1,1270,67140.66,2634,1
732,331826,74745.88,2827,93844.59,4947,115423.51,4211,29388.06,661,173929.56,3318,2
22844,747054,92688.48,3033,148192.38,3033,223431.6,4764,240893.02,3629,315080.34,4787,3
12933,442251,288161.18,4778,24063.94,593,167192.02,3946,15416.06,158,170068.95,3945,1
26644,182394,46372.1,1510,198577.24,2588,389792.23,4951,145620.87,2913,51040.08,1558,1
15867,880327,47355.78,789,69946.38,3873,287826,3080,27611.5,686,87522.96,2649,1
21474,778899,494657.28,4992,44396.76,534,17064,395,107750.97,4869,361276.84,4916,3
13997,927561,229429.44,2747,120285.75,4745,359177.96,4483,88907.28,4488,117779.88,4551,2
28608,602520,107691.26,1921,213576.56,3112,118178.48,1532,77089.32,4326,108813.6,2667,3
20369,436292,319444.2,3446,16641.3,1105,145147.74,1686,41280.84,1233,72103.78,4942,3
26941,274428,20227.14,1091,212175,4100,32986.8,748,324149.41,3557,54171.57,1879,2
21878,907595,106589.34,2574,16205.04,317,339087.49,3667,4776.75,495,12705.05,515,3
20608,404738,396459.43,4219,30452.24,329,199804.8,3202,268800,2688,132999.6,2427,3
1965,244134,127096.2,1386,119279.4,3660,46935.33,1963,25032.8,2158,103822.8,4308,3
784,431207,386866.53,4077,6918.66,867,33006.78,2361,8777.1,170,21928.12,3742,1
24207,271273,58159.1,4526,381044.02,4333,92878.48,1054,8454.67,449,180561.96,1863,3
1308,179916,295725,3943,193973.58,3309,42699.86,574,454628.59,4771,212181,3210,1
28069,753666,376282,4700,356195.7,4305,382962.24,3873,414716.25,4875,33780.24,4212,3
21127,484957,84356.58,2926,197298,3492,122259.69,4129,58383.1,2074,104548.01,4231,1
2826,126152,132100.3,1333,56453.43,1041,135428.8,3830,41231.45,3601,26384.4,3780,1
27413,533217,36880.8,1936,248445.22,3467,159072.44,1772,4489.32,114,147309.24,2122,1
8254,302036,56140.8,3440,285356.4,4853,23195.04,1528,47705.28,1374,39602.42,1342,1
24929,461614,218840.72,4613,99371.2,1436,173787.24,4247,416892.92,4364,114067.2,1828,2
26072,452970,62193.32,778,225503.55,3033,106235.99,1711,123122.8,3170,223687.04,3862,3
2967,245384,399697.9,4214,246214.08,2592,62598.69,693,308941.27,4609,333780.72,4641,3
22565,913827,20811.15,309,66284.61,3073,83988.45,3185,283502.7,2955,14195.79,261,1
28409,357600,134483.44,2842,197470.36,4786,38323.94,2579,53599,2275,15847.65,189,1
3750,366532,181448.96,2464,106503.21,1611,264127.64,3332,16121.5,950,8400.84,1533,3
6878,542514,121488.76,1591,241639.2,4972,6309.12,186,393076.38,4233,86287.5,2250,1
6368,999252,140246.5,3134,215534.18,3062,140677.92,2778,187878.88,4952,27014.68,1372,2
7221,406194,331986.72,3984,119927.92,1294,222835,4348,12290.88,236,57922.28,2668,1
18505,432005,449139.89,4649,332738.14,3442,11719.68,654,113934.34,3874,31974.68,1318,3
17843,312593,33629.44,688,28448.28,1431,107809.8,1995,319240.8,3951,214191.18,3933,3
11758,654659,49927.5,2625,22641.7,1762,233426.87,2753,247008,3984,13712.37,161,1
11903,389686,392415.6,4188,166136.95,2905,13726.4,1492,39409.2,820,8068.8,1312,3
28339,815636,247273.11,2961,32263.28,3389,235078.38,2601,55917.52,877,22726,4132,2
15053,519121,123397.12,4382,31419.76,1868,5682.6,110,372971.68,3956,58817.54,589,3
10871,524918,4337.7,761,119034.56,1616,89081.19,2211,2124.33,169,11831.19,159,2
25572,316682,146193.6,3192,201034.46,3397,70433,836,89300.16,1842,38372.67,711,2
22485,671772,70120.05,2145,224381.29,2303,324950.44,3301,104094.3,1401,341855.47,3443,3
6464,460534,103640.32,3766,68901,3860,115463.24,1198,15227.74,418,231808.68,4113,3
12979,789551,22910.04,243,12952.35,2421,107455.27,4891,119848.56,1436,362807.7,4530,2
17513,172542,309872.88,3384,106885.44,1668,30682.48,421,91064.72,3439,151592.96,4096,1
9515,960527,67636.8,1952,4178.45,433,430803.4,4387,86713.2,1036,42585.56,761,1
23685,199111,53020.53,577,85426.74,2718,114539.85,1179,266247,4275,106854.97,4747,3
5630,610041,59393.36,3887,251520.28,3454,125733.14,2098,29250.66,2238,29181.32,1246,3
11672,282409,20310.99,2009,188432.86,2849,17732,403,134932.77,4557,183398.74,3649,2
16718,282556,100187.6,1490,223968.19,2531,268515.66,2738,204857.16,2146,101313.39,1227,2
11842,775275,285461.28,4784,118622.22,1766,218181.51,3147,176806.8,3210,179565.9,4658,2
13636,751004,250358.68,3289,258124.6,2686,110547.99,2619,14273.76,227,13598.13,357,2
5333,802991,194002.8,3005,106240,2075,100033.14,1059,221592,4200,4993.2,285,2
23279,491844,69223.98,903,77784.12,2994,479699.15,4843,381318.3,3817,281283.6,2920,2
24149,757016,21940.8,336,4623,804,42283.8,1014,49743.84,3343,40775.68,1024,1
28914,207638,321588.59,4909,229354.32,3869,243522.24,3792,99678.8,1508,10973.36,146,1
25720,970760,148283.06,2699,117553.77,3559,142830.6,2211,18702.32,728,197905.4,3982,1
22317,364005,118762.28,2054,157356.51,2991,117797.2,3716,57293.74,646,113854.8,1896,3
12869,482428,302695.83,3351,47157.76,1744,357968.9,4177,273242.22,3533,82499.2,4060,2
26458,279502,20863.68,3296,110001.07,1151,380835.54,4814,378040,4000,30070.84,1697,2
11506,706693,219901.44,3648,87969.6,1341,29362.32,468,100638.3,1190,327565,4775,3
20733,933085,23384.82,281,79716.39,897,1718.4,160,57656.55,645,6766.95,687,1
1724,439076,345108.32,3862,48365.8,1253,273709.89,4761,65576.82,807,386690.4,4996,1
6254,571460,17382.4,1792,60371.08,748,14634,216,100664.4,1192,54353.6,805,2
4165,279278,66044,3160,315041.54,4346,278939.76,2948,271128.8,2986,35750.16,4904,3
7674,702228,218571.18,4881,116350.3,3610,166135.26,3678,151584.08,3767,88908.04,1924,3
18173,652958,248130.96,2552,152742.48,3102,284407.2,4617,235632.24,3162,121824.56,1852,2
9627,269877,193603.48,2492,236982.06,4689,380490.04,4571,106928.13,3621,260598.88,3112,1
1022,900695,396631.5,4215,102427.1,2294,35106.24,3104,134177.4,4167,275430.75,4025,1
3831,514450,67748.8,1052,36915.75,405,382407.8,4724,211183.56,2778,25075.75,3115,3
22998,541267,32744.28,1059,34863.38,1982,139204.26,1919,86409.4,3410,104925.66,2406,1
2136,954605,145057.5,3150,336930.57,4639,180681.44,3077,47643.68,1442,163150.4,2081,2
4565,725402,186140.37,1997,15372.75,2985,139990.14,3573,160831.98,2187,131602.47,2843,2
23058,561544,57948.42,1202,347332.3,3907,69952.85,965,41106.52,4186,440085.8,4879,2
14796,676378,278537.28,3206,44182.15,4405,111901.74,1266,24782.04,943,57511.3,770,1
29653,926756,165809.7,2170,172936.4,1820,150526.53,1827,15730.48,2489,45249.12,4221,2
11609,972467,21367.92,1176,62559.95,3947,165447.8,4130,33611.1,563,8774.85,427,3
26198,631272,31779.15,645,59052.48,1096,31323.22,433,73501.84,3986,169923.34,2833,2
18627,462811,63960.6,3630,119374.36,2209,125272.62,3771,83222.64,972,382887,4890,3
25653,460838,22152.65,2561,162440.08,1903,98323.12,2359,171908.57,2633,82850.86,2278,2
17942,288518,30726.96,4532,85210.4,1265,183571.2,3187,11984.44,494,257110.5,2841,3
29318,336816,411932.8,4724,108432.24,4424,1846.17,281,336711.4,4948,109567.36,2368,1
3548,221517,459947.9,4951,264580.35,3347,123365.1,4370,71464.16,1252,20970.96,354,3
16216,417041,50661.48,2859,66231.93,1317,110687.88,1282,9264.8,592,326133,3855,2
17763,614579,45192.9,2271,234013.1,2462,389381.39,4013,207335.25,2143,280689.12,3704,1
12700,212989,228463.82,2999,69444.27,1827,28658.07,2313,290168.34,3817,229959.64,3457,2
19707,114690,64292.58,1709,51518.08,3232,65554.38,918,222086.88,2424,132713.4,1779,2
8657,127714,24951.78,2583,61842.6,940,99054.8,2215,119685.44,1904,245420.63,2561,1
1136,393688,12947.34,203,150678,1800,221753.35,3749,15688.92,452,264973.72,3806,1
7752,575596,17578.02,2274,141837.09,2139,383946.36,4676,66573.36,3108,10298.34,162,2
21094,902581,119261.44,4051,264313.52,4072,102506.4,2476,171332.28,4844,281871.1,3934,2
16471,456315,11626.86,266,25741.95,921,235737.81,4347,166606.65,2097,196909.35,2855,3
16200,608149,122253.43,1313,139136,2174,163753.44,2334,24314.68,2033,8924.16,249,2
6438,883220,9438,484,315432,4044,31709.02,854,125354,1864,208622.01,2307,1
26255,409167,23117.31,397,225140.8,3155,108979.52,2392,297182.64,3758,23682.68,1124,3
29072,373289,61749.24,1533,414979.35,4479,315264.54,4943,91984.59,1201,11579.74,1966,1
2894,457066,205269,2582,114526.79,2669,22655.45,745,167804.77,3143,34022.17,343,1
29411,858666,28453.78,2083,36170,1000,123362.07,1443,172698.24,2652,5184.66,598,2
11306,306145,125873.66,4037,233031.96,2394,2964,304,125119.3,4310,227796.4,3692,2
14621,163922,136812.94,3454,296750.16,3492,37226.24,508,93206.4,2660,67982.04,2036,1
23143,457090,198248.96,4186,165628.32,2413,93017.52,1886,51087.38,1147,26505.18,723,1
19214,796239,24956,1835,58048.8,1083,15870.87,387,184380.36,2137,102618.6,4452,2
17558,737934,56813.4,2430,60740.4,1470,133319.22,1374,24783.65,4685,4003.65,287,3
4239,229578,29341.48,2437,74107.92,2004,129247.32,1588,46646.4,1032,191401.32,3494,3
17187,262852,159162.7,3385,50997.87,4683,186335.73,2303,98409.5,1085,12217.09,613,3
12175,575545,256902.3,2610,52826.2,679,198390.08,2857,31785.81,1029,10482.48,138,1
1186,990933,62363.52,972,194739,2780,69225,1875,64126.29,1643,185582.88,3213,3
11878,986122,254589.97,2879,295943.2,3010,30108.87,1789,142286.75,3005,118624.8,4298,2
5207,530013,33308.92,367,105757.68,4232,36662.16,1384,10319.42,454,62295.74,1534,2
17207,506741,319876.9,4711,14931.19,373,253460.52,3804,76490.01,3273,37696.88,536,2
4769,638848,85375.62,4791,112825.53,1143,66366.04,1612,98002.44,3524,66471.78,2498,3
15860,864006,146966.69,2623,140432.6,1540,46170.24,519,437507.55,4755,105452.97,2307,2
10875,868810,32078.8,1612,25805.25,3823,238574.7,2457,71598.58,907,96732.72,1071,1
26528,185757,30751.8,428,14351.4,1260,53607.2,4520,258012.48,3498,208589.82,2229,1
1472,913785,80727.93,4071,15244.89,547,52121.65,685,16625.86,2137,37317.06,4653,2
24434,311646,342355.52,3536,175875.2,4505,48697.38,2946,30358.3,1085,393889.56,4594,2
24133,831892,66617.22,723,6087.62,826,18961.88,562,88531.92,1836,186512.4,3018,1
11563,195888,156369.69,1917,216596.16,4257,57099.92,4616,59909.76,1728,315514,3800,3
6866,849701,63183.67,3377,27779.76,1944,337440.6,3955,105713.7,1257,28884.86,314,3
14348,207429,61260.84,866,193886.92,4931,132260.22,1422,239474.07,3069,306889.38,3226,2
12685,478808,71239.42,742,92304.25,2105,281862.72,3636,111292.83,4269,16086.84,308,2
4655,797900,35894.25,795,43085.7,1470,82668.6,945,292441.86,4821,28820.35,1313,1
14204,608667,159756.84,2862,39107.96,2078,9320.22,546,135498.2,4822,72933.12,832,2
21283,401341,369240.3,4290,147528.54,1539,251702.1,2626,206320.9,3970,109862.09,1223,3
25696,393946,35828.91,3523,49768.06,1537,176309,4450,89484.5,1850,105530.88,1092,1
10971,399149,82605.42,1863,29032.92,843,36041.88,1203,118219.56,3684,143226,2725,1
13632,113494,61922.25,1305,61740.68,716,326076.98,4618,17884.8,648,179218.5,4398,1
27186,857418,48831,2460,6213.3,417,24955.08,4118,224993.1,2391,66469.88,674,2
14291,715928,342460.59,3777,76968.9,983,7709.6,419,50002.92,594,190386.5,2201,3
29556,405097,43632.39,659,87472.22,1357,341042.13,3861,182707.85,2627,194446.84,3836,3
3821,792569,32851.14,749,114816,2080,33552.12,1354,128287.92,2406,333676.14,4426,3
22247,611285,8008.05,271,24693.35,2641,74544.8,3940,118785.8,1564,116307.2,2138,2
11707,548076,147718.35,2223,130065.46,4991,6155.45,301,37315.98,431,249858.08,3727,3
9696,789389,202950.15,2985,17778.6,332,95201.1,2502,297532.44,3537,177736.83,3097,2
11800,440315,345742.74,4974,15633.78,402,42066.12,1766,316840.75,4175,85829.2,4580,1
3826,563910,16585.98,2946,418623.36,4639,27230.28,924,87558.24,4048,11287.43,137,3
10002,953172,23801.5,905,49509.11,1337,29271.45,2649,339328.71,4077,27977.56,4498,2
19546,761070,134756,1475,326465.37,4213,142849.98,1989,75952.43,1951,129834.42,1707,1
24551,185095,280868,4900,210941.44,2227,175278.71,2161,47035.28,1304,11448.02,943,2
21371,161976,383277.4,4565,283784.16,3124,139027.2,4992,122142.42,3749,128669.95,2179,1
8982,520420,94091.94,1649,141303,1900,20095.02,306,36391.38,978,49611.3,610,3
4963,617732,20633.52,3576,121014.88,2588,21725.76,1281,49367.67,709,131523.84,3136,2
28338,856870,47659.5,623,48051.9,2405,8617.35,145,146940.42,2661,290377.64,4682,1
12987,848219,125454.36,3202,149501.19,2179,51045.96,938,7276.9,1373,241027.92,2517,1
7450,196625,248766.16,2824,106826.15,1259,179351.57,2141,16521.2,515,60409.72,1106,2
27708,758885,223834.13,2327,125813.94,4471,88449.9,1470,50327.2,1045,96106.5,1695,1
12396,292637,57965.78,4031,225797.6,2644,904.15,169,122164.18,3826,39555.42,762,1
6972,475820,215110.4,3538,28626.21,599,13745.5,370,143118.92,3934,129695.04,2448,3
1473,449730,26497.56,1581,453234.38,4586,29309,1060,203985,4500,289092.38,3313,1
11821,347090,272653.92,3696,233040.9,2518,21977.8,260,125125.28,4754,160806.6,1746,1
13341,604548,37199.36,704,176862.51,2497,169529.36,4234,48160.84,1414,25359.76,1436,1
9581,687963,194687.88,3714,198670.41,3149,18549.72,433,17677.44,992,75201.72,4954,1
19908,814444,91874.25,1047,17529.12,1974,193968.3,2605,75294.72,817,136287,3985,3
14536,309458,25860,500,50994.9,1717,477599.1,4906,110672.56,3919,10497.36,1832,2
20246,563315,74244.57,951,45736.07,1741,106488.72,1209,300564.24,4916,110235.84,2288,3
19693,577795,42095.07,4541,225880.34,3409,5604.99,249,26587.33,511,11952,1600,1
22925,165553,159596.76,3372,41627.23,1499,54140.96,2092,365947.5,4135,27727.05,885,1
20192,324888,55813.54,4534,27206,3050,124571.2,1808,53279.7,2635,176578.06,3478,1
23232,251503,119325.57,4251,114777.6,3416,369804.48,4552,342622.93,3893,17104.1,446,3
2899,248231,273467.82,3489,198008.5,3610,363112.48,4504,61824.51,3487,19222.92,2094,2
17165,124053,343514.85,4781,50486.8,584,288519.24,3961,58695.56,2926,121351.23,4041,2
10620,912546,84122.5,2926,22184.71,227,275462.03,3851,60088.23,2511,31889.7,465,2
6302,458677,44814.6,774,181076.66,2857,259486.4,4064,75040,3200,179196.84,3594,1
2959,976994,362022.96,4836,86052.9,1461,63572.44,764,14083.65,263,282769.5,4265,2
9548,232923,171241.62,2519,46681.32,467,104104.6,1340,240066.4,4208,20074.77,499,1
20543,376457,145763.95,3845,6082.14,334,291757.4,3190,35467.95,1785,256516.5,3075,2
24237,297763,402259.82,4778,78650.16,4168,150660.27,4073,220454.32,4084,194489.86,4267,3
25837,638061,183757.08,3198,21339.36,2044,48742.29,4509,55831.74,4318,55264.72,2296,1
5060,188072,355515.05,4045,76458.06,3222,85918.28,3697,324560.96,3424,387168,4800,3
13538,192688,111873.3,2338,60882.42,674,34930.89,1233,281455.8,3202,20707.24,2126,2
27264,801315,56728.41,1257,72754.56,1224,52032.26,589,160860.55,1759,62401.9,710,3
22361,682815,68241.06,4437,23685.12,2313,271050.26,2782,332815.6,3770,2939.48,172,1
14504,619934,326628.24,4731,84057.6,1920,233790.36,3522,26868.1,1310,31643.22,987,1
29317,320542,104306.17,3623,170693.8,4780,1542.45,105,217601.44,4144,115121.6,4220,2
25596,223659,12625.1,1322,154365.8,2180,464837.94,4833,77039.48,2012,110940,3698,2
3318,369258,18520.48,2476,238257.5,3250,70913.12,3364,112687.12,4711,36668.5,550,1
11149,301080,285091.94,3617,131493.3,3363,88793.71,1591,10575.86,554,241888.41,4077,3
10837,446019,123236.1,3510,5791.26,789,20625.25,3587,42988.25,2305,43950.85,887,3
21191,987727,218968.97,3763,18639.28,236,12475.4,665,232272.93,2811,142170,2031,2
25563,475897,35612.48,872,335136.54,3994,253829.75,4553,16504.4,1364,173902.08,4416,2
14221,576484,109291.84,1552,169634.08,1967,283287.36,3606,21870.54,401,234149.3,3619,1
21060,635891,115503.52,1168,315506.1,3822,305951.34,3147,133625.69,1507,18718.48,478,3
8326,642897,61747.2,2560,107897.52,2913,120326,1700,4890.82,242,122201.92,3781,3
14938,279737,393950.7,4290,52946.75,1675,96667.25,4465,124488,2736,52255.84,1456,3
28444,308874,70002.91,2011,266923.8,3111,119876.89,3647,89426.43,4089,436895.4,4980,3
18954,115739,297514.98,3501,56788.68,4602,126647.64,3654,204970.37,2777,32542.4,2365,2
22366,860112,47997.12,519,329457.28,3638,46189.95,1805,22236.94,3314,266824.98,3477,3
13375,669987,10865,1060,122136.78,4723,140990.84,2477,87215.4,1116,50590.18,811,3
